Depth,AC,DEN,CN,LLD,GR,Pp
3140.5,92.121,2.518,27.698,2.51,69.489,44.58569331
3140.625,92.416,2.513,28.079,2.455,69.536,44.83472737
3140.75,92.164,2.509,28.551,2.417,70.455,44.62901677
3140.875,91.843,2.504,29.05,2.405,71.652,44.36306165
3141,91.581,2.5,29.079,2.397,72.145,44.14422203
3141.125,91.44,2.499,28.828,2.402,72.231,44.02724164
3141.25,91.422,2.497,28.551,2.406,71.745,44.01549736
3141.375,91.409,2.495,28.427,2.411,71.249,44.0080397
3141.5,91.446,2.493,28.705,2.408,71.383,44.0435176
3141.625,91.855,2.494,29.097,2.402,72.032,44.39540837
3141.75,92.613,2.496,29.582,2.378,73.623,45.0302252
3141.875,93.187,2.499,30.357,2.363,74.764,45.49992422
3142,93.591,2.5,30.958,2.327,74.562,45.82561213
3142.125,93.607,2.499,31.065,2.291,73.661,45.84193411
3142.25,93.41,2.496,30.898,2.274,72.164,45.68929257
3142.375,93.583,2.49,30.296,2.254,71.672,45.83029144
3142.5,94.154,2.483,29.654,2.251,72.302,46.28096088
3142.625,95.567,2.48,29.354,2.252,73.381,47.35091438
3142.75,96.942,2.478,29.195,2.253,74.378,48.340484
3142.875,97.366,2.477,29.222,2.26,74.252,48.63834274
