Depth,AC,nAC,Pv,DEN,CN,LLD,GR
2946.875,81.103,83.26251413,67.86653125,2.486,28.474,3.66,55.762
2947,81.436,83.2604378,67.86941,2.496,29.036,3.516,57.415
2947.125,82.151,83.25836152,67.87228875,2.503,29.354,3.348,59.272
2947.25,84.031,83.25628529,67.8751675,2.51,29.64,3.114,61.306
2947.375,86.968,83.25420911,67.87804625,2.517,30.568,2.867,62.756
2947.5,89.542,83.25213299,67.880925,2.527,31.655,2.725,64.181
2947.625,92.169,83.25005691,67.88380375,2.532,33.035,2.579,65.696
2947.75,94.757,83.24798089,67.8866825,2.53,34.155,2.419,67.192
2947.875,96.435,83.24590492,67.88956125,2.527,34.603,2.268,68.163
2948,96.586,83.243829,67.89244,2.519,34.982,2.189,68.686
2948.125,96.662,83.24175313,67.89531875,2.511,35.132,2.11,69.056
2948.25,96.613,83.23967732,67.8981975,2.506,34.962,2.029,69.069
2948.375,96.591,83.23760156,67.90107625,2.502,34.601,1.956,69.004
2948.5,96.614,83.23552584,67.903955,2.498,34.314,1.927,69.065
2948.625,96.602,83.23345018,67.90683375,2.498,34.477,1.901,69.087
2948.75,96.486,83.23137457,67.9097125,2.5,35.258,1.881,68.974
2948.875,96.316,83.22929902,67.91259125,2.503,36.731,1.869,68.783
2949,96.45,83.22722351,67.91547,2.505,38.116,1.868,69.116
2949.125,96.736,83.22514806,67.91834875,2.506,38.803,1.869,69.781
2949.25,97.411,83.22307266,67.9212275,2.505,38.671,1.872,71.028
2949.375,98.214,83.22099731,67.92410625,2.504,38.044,1.879,71.954
2949.5,98.283,83.21892201,67.926985,2.503,37.449,1.887,71.82
2949.625,98.151,83.21684677,67.92986375,2.503,37.003,1.897,71.261
2949.75,97.559,83.21477157,67.9327425,2.503,36.548,1.915,69.925
2949.875,96.894,83.21269643,67.93562125,2.502,35.724,1.939,68.827
2950,96.673,83.21062134,67.9385,2.498,34.876,1.96,68.255
2950.125,96.412,83.2085463,67.94137875,2.494,34.162,1.985,67.912
2950.25,95.948,83.20647131,67.9442575,2.493,33.669,2.017,68.145
2950.375,95.144,83.20439638,67.94713625,2.494,33.065,2.051,68.649
2950.5,94.455,83.20232149,67.950015,2.495,32.415,2.071,69.354
2950.625,93.854,83.20024666,67.95289375,2.494,31.767,2.091,70.151
2950.75,93.607,83.19817188,67.9557725,2.491,31.328,2.109,71.099
2950.875,94.023,83.19609715,67.95865125,2.486,31.666,2.123,71.964
2951,94.936,83.19402248,67.96153,2.477,32.192,2.126,72.833
2951.125,95.929,83.19194785,67.96440875,2.469,33.305,2.129,73.52
2951.25,97.009,83.18987328,67.9672875,2.466,34.63,2.128,73.619
2951.375,97.66,83.18779876,67.97016625,2.466,35.398,2.126,73.251
2951.5,97.442,83.18572429,67.973045,2.468,35.917,2.121,73.06
2951.625,97.087,83.18364987,67.97592375,2.473,35.578,2.114,73.083
2951.75,96.427,83.1815755,67.9788025,2.477,34.861,2.102,73.528
2951.875,95.727,83.17950119,67.98168125,2.483,34.305,2.087,73.874
2952,95.491,83.17742692,67.98456,2.497,33.803,2.078,73.766
2952.125,95.323,83.17535271,67.98743875,2.513,33.441,2.068,73.531
2952.25,95.277,83.17327855,67.9903175,2.522,33.056,2.058,73.077
2952.375,95.195,83.17120445,67.99319625,2.526,32.887,2.05,72.654
2952.5,94.969,83.16913039,67.996075,2.52,32.849,2.046,71.952
2952.625,94.73,83.16705638,67.99895375,2.509,33.381,2.041,71.202
2952.75,94.52,83.16498243,68.0018325,2.501,34.415,2.032,70.574
2952.875,94.541,83.16290853,68.00471125,2.495,35.78,2.021,70.476
2953,94.825,83.16083468,68.00759,2.491,37.132,2.013,70.52
2953.125,95.13,83.15876088,68.01046875,2.489,38.248,2.006,70.263
2953.25,95.431,83.15668714,68.0133475,2.488,38.881,2.001,69.249
2953.375,95.532,83.15461344,68.01622625,2.487,38.491,2,68.03
2953.5,95.155,83.1525398,68.019105,2.483,37.908,2.004,67.213
2953.625,94.606,83.15046621,68.02198375,2.478,36.865,2.009,66.707
2953.75,93.663,83.14839267,68.0248625,2.474,35.828,2.017,66.934
2953.875,92.704,83.14631919,68.02774125,2.471,35.179,2.027,67.362
2954,92.477,83.14424575,68.03062,2.469,34.64,2.036,67.779
2954.125,92.413,83.14217237,68.03349875,2.47,34.581,2.046,68.329
2954.25,92.773,83.14009903,68.0363775,2.472,35.01,2.062,69.197
2954.375,93.396,83.13802575,68.03925625,2.473,36.037,2.08,70.118
2954.5,93.717,83.13595253,68.042135,2.473,37.065,2.09,71.253
2954.625,93.956,83.13387935,68.04501375,2.472,37.824,2.099,72.46
2954.75,93.98,83.13180622,68.0478925,2.472,37.986,2.104,73.626
2954.875,93.837,83.12973315,68.05077125,2.472,37.55,2.101,74.286
2955,93.846,83.12766013,68.05365,2.473,37.135,2.094,74.34
2955.125,93.973,83.12558716,68.05652875,2.474,36.995,2.085,74.273
2955.25,94.414,83.12351424,68.0594075,2.475,37.23,2.074,74.08
2955.375,95.024,83.12144137,68.06228625,2.476,37.579,2.062,74.193
2955.5,95.341,83.11936856,68.065165,2.479,37.851,2.055,74.928
2955.625,95.639,83.11729579,68.06804375,2.482,37.731,2.046,75.663
2955.75,95.924,83.11522308,68.0709225,2.483,37.301,2.034,76.098
2955.875,96.252,83.11315042,68.07380125,2.483,36.859,2.02,75.855
2956,96.63,83.11107781,68.07668,2.477,36.451,2.01,74.893
2956.125,97.103,83.10900526,68.07955875,2.468,36.254,2,73.739
2956.25,97.844,83.10693275,68.0824375,2.461,36.335,1.988,72.314
2956.375,98.735,83.1048603,68.08531625,2.457,36.761,1.98,71.16
2956.5,99.346,83.1027879,68.088195,2.456,37.215,1.979,70.189
2956.625,99.935,83.10071555,68.09107375,2.461,37.653,1.979,69.425
2956.75,100.42,83.09864325,68.0939525,2.466,37.884,1.983,69.308
2956.875,100.622,83.096571,68.09683125,2.47,37.354,1.989,69.708
2957,100.475,83.09449881,68.09971,2.475,36.625,1.993,70.301
2957.125,100.274,83.09242666,68.10258875,2.479,35.334,1.997,70.838
2957.25,99.934,83.09035457,68.1054675,2.481,33.95,1.999,71.165
2957.375,99.534,83.08828253,68.10834625,2.481,33.334,1.997,71.294
2957.5,99.338,83.08621054,68.111225,2.478,32.987,1.992,71.463
2957.625,99.172,83.08413861,68.11410375,2.473,33.519,1.985,71.639
2957.75,99.063,83.08206672,68.1169825,2.47,34.439,1.972,71.764
2957.875,98.976,83.07999489,68.11986125,2.468,35.428,1.954,71.708
2958,99.083,83.07792311,68.12274,2.469,36.378,1.937,70.953
2958.125,99.337,83.07585138,68.12561875,2.473,37.239,1.918,69.83
2958.25,99.975,83.0737797,68.1284975,2.475,38.032,1.891,68.04
2958.375,100.774,83.07170807,68.13137625,2.473,38.365,1.864,66.475
2958.5,100.812,83.0696365,68.134255,2.459,38.638,1.855,65.239
2958.625,100.522,83.06756498,68.13713375,2.439,38.844,1.849,64.32
2958.75,99.347,83.0654935,68.1400125,2.425,39.216,1.854,64.359
2958.875,97.583,83.06342208,68.14289125,2.414,39.125,1.874,65.125
2959,96.174,83.06135072,68.14577,2.406,38.808,1.902,66.089
2959.125,94.621,83.0592794,68.14864875,2.404,37.762,1.94,66.854
2959.25,92.696,83.05720813,68.1515275,2.406,36.452,2.001,67.043
2959.375,90.83,83.05513692,68.15440625,2.409,35.665,2.076,66.941
2959.5,89.902,83.05306576,68.157285,2.419,35.018,2.134,67.46
2959.625,88.976,83.05099465,68.16016375,2.433,34.562,2.198,68.243
2959.75,88.043,83.04892359,68.1630425,2.445,33.776,2.279,69.355
2959.875,87.275,83.04685258,68.16592125,2.458,32.529,2.361,69.918
2960,87.218,83.04478163,68.1688,2.478,31.298,2.404,70.013
2960.125,87.335,83.04271073,68.17167875,2.495,30.405,2.447,70.303
2960.25,87.875,83.04063987,68.1745575,2.502,30.152,2.486,71.166
2960.375,88.568,83.03856907,68.17743625,2.506,30.794,2.514,72.33
2960.5,88.789,83.03649833,68.180315,2.504,31.46,2.517,73.292
2960.625,88.893,83.03442763,68.18319375,2.499,31.805,2.516,73.824
2960.75,88.67,83.03235698,68.1860725,2.5,31.481,2.506,73.186
2960.875,88.167,83.03028639,68.18895125,2.503,30.815,2.497,71.92
2961,87.847,83.02821585,68.19183,2.508,30.204,2.504,69.991
2961.125,87.627,83.02614536,68.19470875,2.511,29.827,2.519,67.69
2961.25,87.632,83.02407492,68.1975875,2.513,29.502,2.557,64.72
2961.375,87.648,83.02200453,68.20046625,2.514,29.023,2.612,61.935
2961.5,87.033,83.0199342,68.203345,2.512,28.563,2.646,58.429
2961.625,86.24,83.01786391,68.20622375,2.509,28.277,2.674,55
2961.75,85.266,83.01579368,68.2091025,2.506,28.214,2.68,52.614
2961.875,85.138,83.0137235,68.21198125,2.5,28.235,2.654,52.402
2962,86.748,83.01165337,68.21486,2.495,28.25,2.613,54.513
2962.125,88.791,83.00958329,68.21773875,2.492,28.426,2.564,57.023
2962.25,91.771,83.00751327,68.2206175,2.49,29.016,2.495,59.765
2962.375,94.586,83.00544329,68.22349625,2.488,30.888,2.419,61.195
2962.5,95.845,83.00337337,68.226375,2.487,32.894,2.367,61.902
2962.625,97.044,83.0013035,68.22925375,2.488,34.805,2.313,62.677
2962.75,98.07,82.99923368,68.2321325,2.49,35.873,2.252,63.536
2962.875,98.653,82.99716391,68.23501125,2.496,35.851,2.2,64.095
2963,98.414,82.9950942,68.23789,2.504,35.497,2.193,63.753
2963.125,97.958,82.99302453,68.24076875,2.51,35.655,2.2,63.134
2963.25,96.87,82.99095492,68.2436475,2.516,35.615,2.249,62.151
2963.375,95.218,82.98888536,68.24652625,2.524,35.384,2.34,61.665
2963.5,93.332,82.98681585,68.249405,2.528,35.055,2.453,61.64
2963.625,91.041,82.98474639,68.25228375,2.528,33.757,2.596,61.574
2963.75,87.7,82.98267699,68.2551625,2.524,30.815,2.827,61.414
2963.875,84.102,82.98060763,68.25804125,2.516,27.81,3.11,61.375
2964,82.139,82.97853833,68.26092,2.508,24.997,3.314,62.217
2964.125,80.288,82.97646908,68.26379875,2.504,23.007,3.528,63.344
2964.25,78.815,82.97439988,68.2666775,2.502,21.665,3.758,64.805
2964.375,78.212,82.97233073,68.26955625,2.501,21.299,3.94,65.699
2964.5,79.126,82.97026163,68.272435,2.499,21.118,3.959,66.863
2964.625,80.534,82.96819259,68.27531375,2.498,21.585,3.945,68.494
2964.75,83.165,82.96612359,68.2781925,2.495,22.512,3.841,70.942
2964.875,86.138,82.96405465,68.28107125,2.49,23.984,3.674,72.887
2965,87.277,82.96198576,68.28395,2.488,25.473,3.538,73.79
2965.125,88.001,82.95991692,68.28682875,2.488,26.834,3.393,74.339
2965.25,87.658,82.95784813,68.2897075,2.49,27.873,3.222,74.134
2965.375,86.594,82.9557794,68.29258625,2.493,28.401,3.063,73.849
2965.5,86.219,82.95371072,68.295465,2.494,28.832,2.997,73.594
2965.625,86.093,82.95164208,68.29834375,2.494,29.116,2.939,73.193
2965.75,86.522,82.9495735,68.3012225,2.494,29.559,2.905,72.478
2965.875,87.019,82.94750497,68.30410125,2.498,30.147,2.901,71.814
2966,86.7,82.9454365,68.30698,2.504,30.662,2.924,71.096
2966.125,86.159,82.94336807,68.30985875,2.51,30.702,2.956,70.321
2966.25,85.154,82.9412997,68.3127375,2.514,30.193,3.008,69.569
2966.375,84.258,82.93923137,68.31561625,2.517,29.275,3.07,69.205
2966.5,84.247,82.9371631,68.318495,2.515,28.362,3.116,69.389
2966.625,84.41,82.93509488,68.32137375,2.51,27.458,3.169,69.715
2966.75,84.981,82.93302671,68.3242525,2.504,26.608,3.237,70.23
2966.875,85.685,82.9309586,68.32713125,2.494,26.142,3.311,70.482
2967,85.873,82.92889053,68.33001,2.487,25.8,3.356,70.189
2967.125,85.907,82.92682252,68.33288875,2.487,25.9,3.402,69.766
2967.25,85.518,82.92475456,68.3357675,2.493,26.161,3.447,69.203
2967.375,84.797,82.92268665,68.33864625,2.514,25.94,3.481,68.941
2967.5,84.059,82.92061879,68.341525,2.539,25.584,3.479,69.315
2967.625,83.208,82.91855098,68.34440375,2.552,24.971,3.468,69.862
2967.75,82.074,82.91648322,68.3472825,2.555,24.584,3.427,70.561
2967.875,80.969,82.91441552,68.35016125,2.54,24.986,3.363,70.722
2968,80.63,82.91234787,68.35304,2.511,25.525,3.307,69.579
2968.125,80.432,82.91028027,68.35591875,2.489,26.382,3.245,68.066
2968.25,80.608,82.90821272,68.3587975,2.469,27.217,3.167,66.169
2968.375,81.095,82.90614522,68.36167625,2.452,27.847,3.088,65.222
2968.5,81.673,82.90407777,68.364555,2.452,28.408,3.043,65.817
2968.625,82.352,82.90201038,68.36743375,2.46,28.734,2.997,66.806
2968.75,83.289,82.89994304,68.3703125,2.47,28.952,2.95,68.366
2968.875,84.245,82.89787574,68.37319125,2.478,29.281,2.911,69.441
2969,84.694,82.8958085,68.37607,2.472,29.635,2.904,70.452
2969.125,85.087,82.89374132,68.37894875,2.463,30.098,2.903,71.587
2969.25,85.323,82.89167418,68.3818275,2.455,30.648,2.921,72.785
2969.375,85.35,82.88960709,68.38470625,2.447,30.673,2.955,73.428
2969.5,85.066,82.88754006,68.387585,2.439,30.457,2.988,73.137
2969.625,84.728,82.88547308,68.39046375,2.432,29.348,3.026,72.613
2969.75,84.324,82.88340615,68.3933425,2.421,28.033,3.075,71.812
2969.875,84.138,82.88133927,68.39622125,2.404,26.864,3.128,71.51
2970,84.314,82.87927244,68.3991,2.392,25.805,3.163,72.114
2970.125,84.462,82.87720566,68.40197875,2.387,25.238,3.201,72.922
2970.25,84.434,82.87513894,68.4048575,2.385,25.138,3.245,73.958
2970.375,84.028,82.87307227,68.40773625,2.384,25.853,3.285,74.587
2970.5,83.545,82.87100565,68.410615,2.382,26.715,3.299,74.905
2970.625,83.102,82.86893908,68.41349375,2.382,27.74,3.311,75.11
2970.75,82.767,82.86687256,68.4163725,2.382,28.316,3.313,74.987
2970.875,82.518,82.86480609,68.41925125,2.387,28.053,3.309,74.589
2971,82.038,82.86273967,68.42213,2.398,27.749,3.303,73.583
2971.125,81.332,82.86067331,68.42500875,2.409,27.559,3.296,72.418
2971.25,80.076,82.858607,68.4278875,2.421,27.716,3.287,71.189
2971.375,78.753,82.85654074,68.43076625,2.437,28.155,3.277,70.626
2971.5,78.562,82.85447453,68.433645,2.447,28.574,3.273,70.975
2971.625,78.675,82.85240837,68.43652375,2.448,28.815,3.273,71.553
2971.75,79.534,82.85034226,68.4394025,2.448,28.845,3.283,72.446
2971.875,80.716,82.84827621,68.44228125,2.446,28.713,3.303,72.97
2972,81.223,82.84621021,68.44516,2.445,28.567,3.327,72.791
2972.125,81.636,82.84414426,68.44803875,2.446,28.377,3.356,72.337
2972.25,81.853,82.84207836,68.4509175,2.447,28.153,3.4,71.329
2972.375,81.998,82.84001251,68.45379625,2.451,27.832,3.455,70.322
2972.5,82.128,82.83794671,68.456675,2.456,27.499,3.502,69.421
2972.625,82.215,82.83588096,68.45955375,2.459,27.144,3.557,68.671
2972.75,82.123,82.83381527,68.4624325,2.462,26.806,3.633,68.351
2972.875,81.734,82.83174963,68.46531125,2.465,26.584,3.716,68.226
2973,81.251,82.82968404,68.46819,2.469,26.388,3.772,67.296
2973.125,80.769,82.8276185,68.47106875,2.473,26.302,3.836,66.006
2973.25,80.357,82.82555301,68.4739475,2.477,26.288,3.921,64.211
2973.375,80.244,82.82348757,68.47682625,2.478,26.203,4.02,63.02
2973.5,80.427,82.82142219,68.479705,2.472,26.075,4.086,62.401
2973.625,80.582,82.81935685,68.48258375,2.464,25.732,4.155,61.776
2973.75,80.6,82.81729157,68.4854625,2.455,25.199,4.228,61.125
2973.875,80.343,82.81522634,68.48834125,2.445,24.515,4.287,60.538
2974,79.911,82.81316116,68.49122,2.443,23.838,4.305,60.478
2974.125,79.449,82.81109604,68.49409875,2.447,23.202,4.323,60.921
2974.25,78.97,82.80903096,68.4969775,2.453,22.585,4.344,62.566
2974.375,78.719,82.80696593,68.49985625,2.463,22.077,4.369,64.59
2974.5,78.812,82.80490096,68.502735,2.47,21.631,4.387,66.878
2974.625,78.846,82.80283604,68.50561375,2.47,21.467,4.4,68.926
2974.75,78.63,82.80077117,68.5084925,2.466,21.564,4.394,69.947
2974.875,78.054,82.79870635,68.51137125,2.45,21.941,4.361,69.683
2975,77.927,82.79664158,68.51425,2.425,22.322,4.312,68.502
2975.125,78.22,82.79457687,68.51712875,2.405,22.592,4.257,67.39
2975.25,79.673,82.79251221,68.5200075,2.386,22.666,4.187,66.812
2975.375,81.874,82.79044759,68.52288625,2.363,22.662,4.12,67.107
2975.5,82.795,82.78838303,68.525765,2.349,22.719,4.088,67.937
2975.625,83.28,82.78631852,68.52864375,2.345,23.215,4.052,68.564
2975.75,82.617,82.78425406,68.5315225,2.344,24.311,3.999,68.429
2975.875,81.17,82.78218966,68.53440125,2.344,25.79,3.927,67.524
2976,80.474,82.7801253,68.53728,2.345,27.131,3.86,65.925
2976.125,80.074,82.778061,68.54015875,2.344,27.669,3.781,64.321
2976.25,80.53,82.77599675,68.5430375,2.343,27.412,3.672,63.094
2976.375,81.846,82.77393255,68.54591625,2.339,27.053,3.551,62.828
2976.5,83.242,82.7718684,68.548795,2.335,26.887,3.474,64.001
2976.625,84.703,82.7698043,68.55167375,2.333,27.474,3.39,65.692
2976.75,86.238,82.76774025,68.5545525,2.33,28.454,3.286,68.188
2976.875,87.325,82.76567626,68.55743125,2.326,29.213,3.178,70.028
2977,87.396,82.76361231,68.56031,2.326,29.8,3.109,70.827
2977.125,87.387,82.76154842,68.56318875,2.33,29.813,3.036,71.281
2977.25,87.257,82.75948458,68.5660675,2.341,29.644,2.948,70.994
2977.375,87.252,82.75742079,68.56894625,2.37,29.796,2.863,70.609
2977.5,87.482,82.75535706,68.571825,2.406,30.02,2.819,70.415
2977.625,87.813,82.75329337,68.57470375,2.428,30.449,2.775,70.275
2977.75,88.404,82.75122974,68.5775825,2.445,30.946,2.73,70.245
2977.875,89.1,82.74916615,68.58046125,2.458,31.398,2.691,70.243
2978,89.413,82.74710262,68.58334,2.458,31.839,2.674,70.243
2978.125,89.658,82.74503914,68.58621875,2.453,32.186,2.659,70.243
2978.25,89.755,82.74297571,68.5890975,2.446,32.349,2.646,70.245
2978.375,89.803,82.74091233,68.59197625,2.433,31.954,2.637,70.25
2978.5,89.88,82.73884901,68.594855,2.42,31.545,2.633,70.396
2978.625,89.929,82.73678573,68.59773375,2.41,31.477,2.629,70.689
2978.75,89.855,82.73472251,68.6006125,2.399,32.072,2.623,71.336
2978.875,89.585,82.73265934,68.60349125,2.382,32.69,2.615,72.118
2979,89.296,82.73059622,68.60637,2.37,33.074,2.609,73.306
2979.125,89.004,82.72853315,68.60924875,2.368,32.665,2.604,74.572
2979.25,88.724,82.72647013,68.6121275,2.369,32.104,2.597,75.725
2979.375,88.541,82.72440717,68.61500625,2.377,32.317,2.589,76.186
2979.5,88.638,82.72234426,68.617885,2.39,32.636,2.582,75.675
2979.625,88.844,82.72028139,68.62076375,2.403,32.947,2.572,74.934
2979.75,89.329,82.71821858,68.6236425,2.418,32.756,2.557,73.939
2979.875,89.935,82.71615582,68.62652125,2.444,32.541,2.54,73.465
2980,90.311,82.71409311,68.6294,2.465,32.253,2.528,73.717
2980.125,90.662,82.71203046,68.63227875,2.47,34.653,2.516,74.13
2980.25,90.916,82.70996785,68.6351575,2.469,35.297,2.502,74.773
2980.375,90.96,82.7079053,68.63803625,2.461,35.479,2.489,75.22
2980.5,90.724,82.70584279,68.640915,2.458,35.663,2.482,75.599
2980.625,90.416,82.70378034,68.64379375,2.461,35.676,2.476,76.035
2980.75,89.912,82.70171794,68.6466725,2.47,35.412,2.469,76.561
2980.875,89.293,82.69965559,68.64955125,2.486,34.724,2.462,76.985
2981,88.717,82.6975933,68.65243,2.497,33.982,2.463,76.994
2981.125,88.136,82.69553105,68.65530875,2.499,33.309,2.466,76.701
2981.25,87.694,82.69346886,68.6581875,2.497,33.015,2.479,75.734
2981.375,87.853,82.69140671,68.66106625,2.491,33.652,2.502,74.667
2981.5,88.676,82.68934462,68.663945,2.486,34.445,2.531,73.702
2981.625,89.531,82.68728258,68.66682375,2.483,35.432,2.567,72.807
2981.75,90.265,82.6852206,68.6697025,2.48,36.014,2.622,72.125
2981.875,90.246,82.68315866,68.67258125,2.477,35.695,2.686,71.58
2982,89.375,82.68109677,68.67546,2.473,35.277,2.731,70.666
2982.125,88.402,82.67903494,68.67833875,2.47,34.561,2.782,69.564
2982.25,87.307,82.67697316,68.6812175,2.467,33.685,2.85,68.212
2982.375,86.648,82.67491142,68.68409625,2.463,32.708,2.928,67.234
2982.5,86.822,82.67284974,68.686975,2.461,31.718,2.987,66.983
2982.625,87.012,82.67078812,68.68985375,2.46,30.61,3.053,67.12
2982.75,87.079,82.66872654,68.6927325,2.461,29.321,3.136,68.1
2982.875,86.607,82.66666501,68.69561125,2.464,28.626,3.218,69.154
2983,85.592,82.66460354,68.69849,2.467,28.083,3.259,69.906
2983.125,84.413,82.66254212,68.70136875,2.469,28.048,3.299,70.638
2983.25,82.904,82.66048075,68.7042475,2.471,28.248,3.337,71.376
2983.375,81.64,82.65841943,68.70712625,2.472,28.243,3.371,72.204
2983.5,81.496,82.65635816,68.710005,2.466,28.164,3.389,73.233
2983.625,81.632,82.65429694,68.71288375,2.456,27.853,3.408,74.101
2983.75,82.524,82.65223577,68.7157625,2.441,27.447,3.427,74.367
2983.875,83.96,82.65017466,68.71864125,2.418,27.087,3.442,74.04
2984,84.883,82.6481136,68.72152,2.403,26.767,3.445,73.792
2984.125,85.661,82.64605258,68.72439875,2.404,26.678,3.449,73.818
2984.25,86.004,82.64399162,68.7272775,2.414,26.839,3.458,74.465
2984.375,85.818,82.64193072,68.73015625,2.432,26.894,3.475,75.177
2984.5,85.359,82.63986986,68.733035,2.439,26.844,3.496,75.158
2984.625,84.779,82.63780905,68.73591375,2.431,26.491,3.521,74.585
2984.75,83.855,82.6357483,68.7387925,2.415,26.142,3.552,72.77
2984.875,82.764,82.63368759,68.74167125,2.388,26.244,3.579,70.741
2985,82.262,82.63162694,68.74455,2.366,26.436,3.589,68.787
2985.125,81.942,82.62956634,68.74742875,2.356,26.857,3.599,67.203
2985.25,82.166,82.62750579,68.7503075,2.348,27.276,3.607,66.873
2985.375,82.956,82.62544529,68.75318625,2.341,27.657,3.612,67.715
2985.5,83.797,82.62338485,68.756065,2.343,28.074,3.605,69.088
2985.625,84.691,82.62132445,68.75894375,2.352,28.614,3.588,70.111
2985.75,85.685,82.61926411,68.7618225,2.365,29.355,3.54,69.964
2985.875,86.495,82.61720382,68.76470125,2.381,30.113,3.463,68.863
2986,86.818,82.61514358,68.76758,2.377,30.831,3.391,67.674
2986.125,87.198,82.61308339,68.77045875,2.358,31.402,3.311,66.85
2986.25,87.777,82.61102325,68.7733375,2.331,31.817,3.213,67.014
