Depth,AC,DEN,Ip,Pp
2512.875,89.038,2.272,7777.641007,24.32602338
2513,89.316,2.276,7767.083165,24.49656684
2513.125,89.562,2.283,7769.571917,24.64669136
2513.25,89.385,2.301,7846.336634,24.54317856
2513.375,89.023,2.329,7974.110061,24.32715039
2513.5,88.612,2.35,8083.329572,24.07881944
2513.625,88.405,2.368,8164.316498,23.95390736
2513.75,88.965,2.381,8157.464171,24.29959196
2513.875,89.8,2.379,8074.824053,24.80387492
2514,90.746,2.374,7973.852291,25.36095753
2514.125,91.756,2.368,7866.149353,25.93983604
2514.25,92.072,2.362,7819.289252,26.11948481
2514.375,91.913,2.356,7812.918738,26.03315762
2514.5,91.635,2.352,7823.316418,25.87935987
2514.625,91.17,2.347,7846.502139,25.61770105
2514.75,90.748,2.339,7856.120245,25.3775374
2514.875,90.597,2.335,7855.756813,25.2925637
2515,90.554,2.334,7856.121209,25.2701365
2515.125,90.717,2.336,7848.725156,25.36730648
2515.25,91.235,2.343,7827.548638,25.66771109
2515.375,91.844,2.355,7815.46971,26.01508344
2515.5,92.586,2.363,7779.171797,26.43011782
2515.625,93.603,2.371,7720.70126,26.98478182
2515.75,94.36,2.377,7678.143281,27.38868065
2515.875,94.722,2.379,7655.23532,27.5803555
2516,95.063,2.377,7621.362675,27.75942133
2516.125,95.77,2.374,7555.551843,28.12290195
2517.25,95.419,2.367,7560.98471,27.96800147
2517.375,93.15,2.371,7758.247987,26.77696796
2517.5,90.781,2.374,7970.778026,25.45320142
2517.625,87.81,2.374,8240.46464,23.66491484
2517.75,86.028,2.365,8379.271865,22.51865042
2517.875,85.816,2.347,8336.039899,22.380536
2518,86.292,2.333,8240.606313,22.69767047
2518.125,87.945,2.323,8051.059185,23.75978693
2518.25,90.098,2.32,7848.5205,25.06996483
2518.375,91.51,2.329,7757.39482,25.88855148
2518.5,92.549,2.339,7703.240446,26.47177764
2518.625,93.036,2.349,7695.679092,26.74095771
2518.75,92.521,2.36,7774.75384,26.46151426
2518.875,91.661,2.365,7864.326158,25.98427817
2519,90.649,2.366,7955.485444,25.4076098
2519.125,89.414,2.366,8065.367839,24.68100769
2519.25,88.987,2.365,8100.643914,24.42555975
2519.375,89.319,2.363,8063.708729,24.62899857
2519.5,89.933,2.363,8008.655332,24.99819191
2519.625,90.793,2.363,7932.796581,25.50388804
2519.75,91.166,2.365,7907.026742,25.72099835
2519.875,91.227,2.368,7911.762965,25.75845215
2520,91.439,2.368,7893.419657,25.88179031
2520.125,92.291,2.365,7810.642425,26.36271471
2520.25,93.654,2.358,7674.187968,27.10799804
2520.375,94.817,2.351,7557.556134,27.7232833
2520.5,95.984,2.349,7459.31822,28.32209233
2522.125,93.249,2.29,7485.249172,26.92902508
2522.25,89.615,2.308,7850.007253,24.86555721
2522.375,89.178,2.307,7885.056853,24.60543525
2522.5,89.624,2.299,7818.611086,24.87606884
2522.625,90.436,2.29,7718.076872,25.35822655
2522.75,90.568,2.281,7676.539175,25.43774927
2522.875,90.216,2.28,7703.11253,25.23449809
2523,89.756,2.284,7756.174518,24.96504478
2523.125,89.192,2.291,7829.141627,24.62928916
2523.25,88.64,2.304,7922.599278,24.29550447
2523.375,88.134,2.315,8006.127034,23.98510777
2523.5,87.574,2.322,8081.686345,23.63602626
2523.625,87.004,2.327,8152.149326,23.27483669
2523.75,86.892,2.334,8187.211711,23.20521061
2523.875,86.963,2.339,8198.052045,23.25353985
2524,86.971,2.341,8204.307183,23.26124115
2524.125,86.937,2.341,8207.515787,23.24188271
2524.25,87.424,2.338,8151.336018,23.55619341
2524.375,88.413,2.334,8046.364222,24.17869878
2524.5,89.85,2.33,7904.106845,25.05175767
2524.625,92.182,2.322,7677.698466,26.39521386
2524.75,93.702,2.304,7494.602036,27.22710669
2524.875,93.713,2.279,7412.410231,27.23558305
2525,93.088,2.263,7409.788587,26.90137152
2525.125,91.838,2.251,7470.816002,26.21309918
2525.25,91.105,2.241,7497.467757,25.79950584
2525.375,91.103,2.236,7480.904032,25.80093886
2525.5,91.291,2.236,7465.498242,25.91106576
2525.625,91.237,2.238,7476.59831,25.88281249
2525.75,90.389,2.248,7580.462224,25.39511791
2525.875,89.501,2.268,7723.784092,24.8718069
2526,88.735,2.284,7845.418381,24.41014062
2526.125,88.253,2.299,7940.072292,24.11541182
2526.25,88.453,2.311,7963.469865,24.24182283
2526.375,88.762,2.311,7935.747279,24.43436593
2526.5,88.91,2.308,7912.25284,24.52734108
2526.625,88.485,2.308,7950.255976,24.2692599
2526.75,87.607,2.321,8075.162944,23.72331907
2526.875,87.078,2.345,8208.227107,23.38870735
2527,86.781,2.364,8303.052511,23.19970391
2527.125,86.9,2.379,8344.294591,23.27920176
2527.25,87.409,2.387,8323.600545,23.60793594
2527.375,87.777,2.375,8247.0351,23.8433778
2527.5,88.066,2.354,8147.289533,24.02712585
2527.625,88.376,2.328,8029.039558,24.22239937
2527.75,88.729,2.291,7869.995154,24.44236148
2527.875,89.1,2.263,7741.441077,24.67109621
2528,89.574,2.253,7666.447853,24.9592251
2528.125,90.257,2.247,7588.171555,25.36669238
2528.25,90.549,2.242,7546.870755,25.54004676
2528.375,90.438,2.238,7542.652425,25.47786729
2528.5,90.255,2.235,7547.814526,25.37324601
2528.625,90.192,2.231,7539.56892,25.33879143
2528.75,90.534,2.226,7494.254092,25.5416199
2528.875,90.99,2.221,7439.947247,25.80828119
2529,91.472,2.217,7387.414728,26.08643298
2529.125,91.957,2.214,7338.508216,26.36266659
2529.25,92.07,2.21,7316.259368,26.4284957
2529.375,91.918,2.212,7334.989882,26.34597149
2529.5,91.576,2.218,7382.353455,26.15575999
2529.625,90.594,2.228,7496.019604,25.59461001
2529.75,89.14,2.251,7696.935158,24.733866
2529.875,87.855,2.278,7903.185931,23.94360069
2530,86.424,2.296,8097.528464,23.02841254
2530.125,84.382,2.312,8351.278709,21.65360169
2530.25,82.839,2.334,8587.781118,20.55875434
2530.75,83.562,2.36,8608.314784,21.08936094
2530.875,85.355,2.343,8366.778748,22.33542266
2531,88.408,2.325,8015.790426,24.31140549
2531.125,95.401,2.304,7361.130386,28.24824296
2531.875,94.617,2.307,7431.789213,27.85880538
2532,89.827,2.317,7862.019215,25.19247533
2532.125,85.23,2.32,8296.796902,22.27624774
2532.25,83.325,2.312,8457.216922,20.95026539
2532.375,83.372,2.297,8397.610709,20.98648253
2532.5,83.989,2.285,8292.37162,21.42694902
2532.625,85.532,2.273,8100.01403,22.49025275
2532.75,87.315,2.259,7885.737846,23.66049854
2532.875,88.356,2.25,7761.781882,24.31768616
2533,89.098,2.246,7683.458663,24.77521748
2533.125,89.777,2.245,7621.95217,25.18590882
2533.25,90.359,2.243,7566.112949,25.53221437
2533.375,90.854,2.239,7511.471152,25.8228196
2533.5,91.391,2.234,7450.659255,26.13346637
2533.625,91.89,2.229,7393.614104,26.41829196
2533.75,91.732,2.228,7403.026207,26.33193077
2533.875,91.091,2.237,7485.235643,25.96967968
2534,90.169,2.249,7602.337832,25.43608313
2534.125,88.786,2.266,7779.118329,24.60818938
2534.25,87.799,2.296,7970.714928,23.99800967
2534.375,87.409,2.325,8107.403128,23.75367336
2534.5,87.006,2.342,8204.510034,23.49819121
2534.625,86.085,2.357,8345.398153,22.89966081
2534.75,85.262,2.373,8483.150759,22.35130831
2534.875,85.318,2.381,8506.162826,22.39175844
2535,86.093,2.38,8426.050898,22.9125993
2535.125,88.28,2.373,8193.140009,24.31672517
2535.25,90.417,2.355,7938.816815,25.60746257
2535.375,91.166,2.334,7803.38284,26.04373626
2535.5,91.352,2.323,7750.792539,26.1526472
2535.625,91.229,2.315,7734.514244,26.08498432
2535.75,91.554,2.312,7697.070581,26.27268536
2535.875,92.286,2.316,7649.229569,26.68625312
2536,93.2,2.321,7590.566524,27.19071222
2536.125,93.99,2.327,7546.224066,27.61728732
2536.25,93.417,2.34,7634.927262,27.31326728
2536.375,92.133,2.354,7787.64612,26.61140204
2536.5,90.575,2.363,7951.889594,25.72552599
2536.625,88.84,2.37,8131.202161,24.69263316
2536.75,88.524,2.38,8194.659076,24.50113431
2536.875,89.214,2.388,8158.611877,24.92525107
2537,90.202,2.392,8082.765349,25.51743836
2537.125,91.336,2.397,7999.097837,26.17717482
2537.25,91.457,2.404,8011.843817,26.24868333
2537.375,90.743,2.411,8098.396571,25.84126168
2537.5,89.537,2.413,8214.284597,25.13268061
2537.625,87.303,2.41,8414.006392,23.75263839
2537.75,85.31,2.394,8553.407572,22.44486289
2537.875,84.518,2.365,8528.976076,21.90516305
2538,84.339,2.342,8463.956177,21.78338192
2538.125,85.231,2.319,8293.123394,22.39897523
2538.25,86.947,2.29,8027.787043,23.53687429
2538.375,88.312,2.269,7831.225654,24.40334708
2538.5,89.516,2.259,7691.845033,25.14070159
2538.625,90.483,2.252,7586.06147,25.71578536
2538.75,90.269,2.249,7593.915962,25.59299129
2538.875,89.39,2.256,7692.457769,25.07269352
2539,88.245,2.266,7826.809451,24.37456311
2539.125,86.793,2.276,7992.865784,23.4551748
2539.25,86.249,2.285,8075.084929,23.1022955
2539.375,86.588,2.28,8025.869636,23.32700205
2539.5,87.262,2.27,7928.9496,23.76484914
2539.625,88.367,2.257,7784.960449,24.46315338
2539.75,89.067,2.242,7672.44434,24.89533169
2539.875,89.164,2.237,7647.005518,24.95677433
2540,88.999,2.241,7674.88174,24.85911785
2540.125,88.261,2.25,7770.1363,24.40763308
2540.25,87.065,2.267,7936.387756,23.65385346
2540.375,86.023,2.283,8089.21335,22.97594901
2540.5,84.947,2.291,8220.382121,22.25385674
2540.625,83.643,2.296,8366.758725,21.34684636
2540.75,82.942,2.301,8455.846254,20.84560399
2540.875,82.89,2.305,8475.859573,20.81033664
2541,82.996,2.309,8479.724324,20.88984619
2541.125,83.189,2.315,8482.034884,21.03191242
2541.25,83.286,2.325,8508.752972,21.10426866
2541.375,83.213,2.335,8552.84631,21.05426851
2541.5,82.996,2.342,8600.915707,20.89996037
2541.625,82.434,2.348,8681.738118,20.49148923
2542.125,82.688,2.338,8618.208204,20.68821401
2542.25,83.779,2.304,8382.281956,21.47632148
2542.375,84.684,2.266,8155.930282,22.11137116
2542.5,85.713,2.244,7979.783697,22.81287595
2542.625,87.372,2.229,7775.937371,23.89918154
2542.75,88.874,2.216,7599.936989,24.83951867
2542.875,89.505,2.209,7522.52053,25.22435786
2543,89.808,2.207,7490.352753,25.40811591
2543.125,89.908,2.206,7478.63149,25.47015887
2543.25,89.942,2.204,7469.026706,25.49292127
2543.375,90.117,2.204,7454.522454,25.59906837
2543.5,90.019,2.204,7462.637888,25.54371899
2543.625,89.639,2.206,7501.074309,25.32015904
2543.75,89.371,2.209,7533.799555,25.1618009
2543.875,89.291,2.212,7550.790113,25.11610435
2544,89.488,2.216,7547.791883,25.23737166
2544.125,89.674,2.222,7552.530276,25.35141656
2544.25,89.553,2.23,7589.963485,25.28155222
2544.375,89.127,2.236,7646.760241,25.02711227
2544.5,88.001,2.242,7765.384484,24.33531108
2544.625,86.71,2.251,7912.637527,23.5139021
2544.75,86.001,2.256,7995.590749,23.05075021
2544.875,85.603,2.259,8043.447075,22.78764078
2545,85.845,2.261,8027.873493,22.95209713
2545.125,86.792,2.266,7957.839432,23.57739757
2545.25,87.625,2.27,7896.10271,24.1138707
2545.375,88.455,2.272,7828.902832,24.63596078
2545.5,89.663,2.273,7726.826004,25.37324922
2545.625,90.849,2.272,7622.600139,26.07349213
2545.75,91.689,2.271,7549.442136,26.55660342
2545.875,92.526,2.271,7481.149082,27.0271867
2546,93.336,2.271,7416.225251,27.47271677
2546.125,93.392,2.275,7424.832962,27.50559246
2546.25,92.904,2.285,7496.641695,27.24290049
2546.375,92.092,2.294,7592.52921,26.79625403
2546.5,90.6,2.305,7754.569536,25.94704033
2546.625,89.347,2.317,7904.256438,25.20668368
2546.75,88.918,2.322,7959.531254,24.94886688
2546.875,88.74,2.32,7968.627451,24.84247567
2547,88.73,2.315,7952.349825,24.83891493
2547.125,88.724,2.306,7921.969253,24.8378086
2547.25,88.504,2.302,7927.885745,24.704881
2547.375,88.034,2.304,7977.136107,24.41512609
2547.5,87.15,2.311,8082.533563,23.85716051
2547.625,86.531,2.325,8189.666131,23.45867911
2547.75,86.379,2.334,8235.835099,23.36165965
2547.875,86.164,2.336,8263.460378,23.22261336
2548,84.659,2.337,8413.961894,22.20865917
2549.125,87.388,2.315,8074.472468,24.04286026
2549.25,88.623,2.277,7831.258251,24.819521
2549.375,88.585,2.266,7796.769205,24.79868257
2549.5,87.295,2.264,7905.002577,23.99116453
2549.625,86.226,2.27,8024.215434,23.29937982
2549.75,86.094,2.281,8075.461705,23.21470383
2549.875,86.299,2.29,8088.06591,23.35260311
2550,86.765,2.299,8076.242725,23.65984716
2550.125,87.02,2.315,8108.618708,23.82741446
2550.25,86.998,2.33,8163.222143,23.81579348
2550.375,86.848,2.337,8201.888357,23.72138334
2550.5,86.398,2.34,8255.191092,23.43048652
2550.625,85.898,2.339,8299.694987,23.10246147
2550.75,85.636,2.334,8307.291326,22.92986169
2550.875,85.851,2.333,8282.936716,23.07625564
2551,86.032,2.332,8261.96764,23.19921009
2551.125,85.931,2.332,8271.67844,23.13466544
2551.25,85.643,2.333,8303.053373,22.94478725
2551.375,85.425,2.337,8338.514486,22.80059896
2551.5,86.527,2.343,8253.451524,23.53551364
2551.625,88.992,2.345,8031.688242,25.09465644
2551.75,93.215,2.339,7648.202543,27.52716621
2553.375,93.294,2.256,7370.557592,27.60396339
2553.5,86.171,2.273,8039.948475,23.34248007
2553.625,84.161,2.28,8257.316334,21.9767991
2553.75,83.749,2.278,8290.658993,21.68872029
2553.875,84.812,2.275,8175.965665,22.43393376
2554,86.311,2.274,8030.438762,23.44507525
2554.125,87.049,2.277,7972.861262,23.92829684
2554.25,87.402,2.282,7958.097069,24.15719494
2554.375,87.24,2.289,7997.331499,24.05618334
2554.5,86.669,2.302,8095.738961,23.68978346
2554.625,86.23,2.312,8172.301983,23.40451335
2554.75,85.828,2.313,8214.130587,23.1402643
2554.875,85.475,2.31,8237.355952,22.90594189
2555,85.628,2.294,8165.684122,23.01147328
2555.125,86.208,2.274,8040.033408,23.40024863
2555.25,87.139,2.261,7908.660875,24.00935663
2555.375,88.734,2.249,7725.282304,25.01424435
2555.5,89.737,2.238,7601.573487,25.62439796
2555.625,89.548,2.231,7593.791039,25.51379947
2555.75,88.646,2.23,7667.621777,24.9678651
2555.875,86.681,2.232,7848.474291,23.72584698
2556,85.111,2.236,8007.575989,22.68210592
2556.125,84.684,2.241,8065.948703,22.3916813
2556.25,84.73,2.243,8068.76431,22.42597467
2556.375,85.418,2.245,8010.911049,22.89816452
2556.5,86.31,2.244,7924.588113,23.49571966
2556.625,86.818,2.24,7864.175632,23.83032598
2556.75,87.177,2.236,7817.805155,24.06463543
2556.875,87.572,2.233,7772.100671,24.31944782
2557,87.996,2.23,7724.260194,24.58963881
2557.125,88.341,2.231,7697.544741,24.80760624
2557.25,88.656,2.231,7670.194911,25.00502065
2557.375,88.679,2.231,7668.20555,25.02176265
2557.5,88.196,2.229,7703.288131,24.72507842
2557.625,87.757,2.228,7738.350217,24.45207339
2557.75,87.424,2.23,7774.798682,24.24329529
2557.875,87.071,2.236,7827.32253,24.01960953
2558,86.54,2.255,7942.269471,23.67747364
2558.125,86.012,2.284,8093.791564,23.33199411
2558.25,85.465,2.306,8224.054291,22.96830385
2558.375,84.903,2.327,8353.881488,22.58840748
2558.5,84.664,2.348,8453.066238,22.42639027
2558.625,84.65,2.359,8494.072061,22.41926852
2558.75,84.732,2.361,8493.046311,22.47844326
2558.875,85.114,2.363,8462.090843,22.74297241
2559,85.79,2.366,8406.070638,23.20199909
2559.125,86.373,2.369,8359.91803,23.59107732
2559.25,86.942,2.372,8315.723126,23.96464497
2559.375,87.667,2.376,8260.859845,24.43123231
2559.5,88.101,2.382,8240.923486,24.70702148
2559.625,88.078,2.388,8263.83887,24.69520803
2559.75,87.746,2.392,8309.00098,24.48895132
2559.875,86.877,2.395,8402.638213,23.93543247
2560,86.329,2.399,8470.099271,23.58011157
2560.125,86.6,2.405,8464.711316,23.76037728
2560.25,87.348,2.409,8406.182168,24.24628362
2560.375,88.704,2.415,8298.295455,25.09918293
2560.5,89.436,2.424,8261.049242,25.54743776
2560.625,89.217,2.433,8312.075053,25.41765025
2560.75,88.489,2.438,8397.681068,24.97428539
2560.875,86.971,2.442,8558.273447,24.0168447
2561,85.69,2.444,8693.327109,23.17606015
2561.125,85.182,2.441,8734.436853,22.83537432
2561.25,84.946,2.437,8744.350529,22.67672286
2561.375,85.099,2.431,8707.138744,22.78392488
2561.5,85.712,2.424,8619.973866,23.20106915
2561.625,86.378,2.421,8542.925282,23.64574702
2561.75,87.165,2.422,8469.289279,24.15989706
2561.875,88.258,2.426,8378.218405,24.85410794
2562,88.69,2.432,8358.02909,25.12419372
2562.125,88.131,2.438,8431.79358,24.78001044
2562.25,86.829,2.443,8575.779981,23.95319662
2562.375,83.806,2.448,8903.305253,21.90491554
2563,82.835,2.435,8959.835818,21.21898816
2563.125,84.539,2.415,8707.129254,22.43439815
2563.25,85.731,2.406,8554.067957,23.24971971
2563.375,86.393,2.4,8467.352679,23.69159644
2563.5,86.509,2.398,8448.952132,23.77028291
2563.625,86.692,2.4,8438.148849,23.89241728
2563.75,87.134,2.403,8405.839282,24.18118605
2563.875,88.27,2.406,8308.018579,24.90293657
2564,89.596,2.411,8202.071521,25.71625664
2564.125,90.432,2.415,8139.729299,26.21476611
2564.25,91.267,2.416,8068.598727,26.70138359
2564.375,92.635,2.414,7942.863928,27.47347808
2564.5,93.903,2.407,7812.887767,28.16439999
2564.625,94.298,2.4,7757.534624,28.37672432
2564.75,94.014,2.395,7764.75844,28.22879725
2564.875,91.901,2.389,7923.387123,27.07461042
2565,88.647,2.374,8162.658635,25.15981778
2565.125,86.612,2.349,8266.46654,23.8711108
2565.25,85.289,2.328,8319.647317,22.99267061
2565.375,84.982,2.306,8270.796169,22.78588378
2565.5,85.958,2.278,8077.600689,23.44754785
2565.625,86.945,2.258,7915.790442,24.09789786
2565.75,87.725,2.25,7817.611855,24.59954626
2565.875,88.192,2.245,7758.935051,24.89566268
2566,88.282,2.241,7737.214834,24.9543732
2566.125,88.381,2.239,7721.650581,25.01853259
2566.25,88.641,2.238,7695.563001,25.18200961
2566.375,89.318,2.237,7633.82073,25.59804985
2566.5,89.954,2.237,7579.847478,25.98198612
2566.625,90.041,2.237,7572.523628,26.03622685
2566.75,89.876,2.239,7593.20842,25.94077683
2566.875,89.825,2.245,7617.87921,25.91297748
2567,90.662,2.264,7611.427059,26.40906125
2567.125,92.199,2.292,7577.106042,27.28880943
2567.25,94.696,2.313,7444.90158,28.64099975
2568.75,87.519,2.221,7735.015254,24.53079234
2568.875,84.14,2.248,8143.456145,22.27346633
2569,83.148,2.266,8306.595468,21.56872909
2569.125,83.162,2.271,8323.522763,21.58140806
2569.25,83.236,2.273,8323.446586,21.63742701
2569.375,83.437,2.276,8314.354543,21.78461415
2569.5,84.047,2.282,8275.76951,22.22083053
2569.625,84.837,2.287,8216.669613,22.7734642
2569.75,85.781,2.286,8122.693837,23.41677601
2569.875,87.001,2.283,7998.28048,24.22177874
2570,87.586,2.276,7920.49871,24.59924646
2570.125,87.39,2.273,7927.799519,24.47692498
2570.25,86.787,2.274,7986.394276,24.09079848
2570.375,85.44,2.278,8126.573034,23.20020434
2570.5,83.768,2.288,8325.164741,22.04390757
2570.625,82.31,2.303,8528.178836,20.98765326
2572,85.351,2.273,8117.191363,23.17334162
2572.125,87.125,2.254,7885.442755,24.34823989
2572.25,88.128,2.248,7774.945534,24.98763769
2572.375,88.389,2.245,7741.64206,25.15298306
2572.5,87.826,2.245,7791.2691,24.80298255
2572.625,87.132,2.252,7877.812973,24.36307899
2572.75,86.334,2.259,7975.342275,23.84583937
2572.875,85.324,2.266,8094.754114,23.17301389
2573,84.748,2.275,8182.139992,22.78136956
2573.125,84.632,2.28,8211.362133,22.70373174
2573.25,84.622,2.28,8212.33249,22.69936941
2573.375,84.751,2.278,8192.639615,22.79113695
2573.5,85.146,2.272,8133.154816,23.06474697
2573.625,85.735,2.262,8041.728582,23.46569551
2573.75,86.527,2.254,7939.940134,23.99329212
2573.875,87.636,2.246,7811.639052,24.71116774
2574,88.045,2.237,7744.194446,24.97188493
2574.125,87.693,2.234,7764.852383,24.75249773
2574.25,87.044,2.237,7833.252148,24.3399174
2574.375,85.997,2.243,7949.886624,23.65616742
2574.5,85.234,2.254,8060.389047,23.14526299
2574.625,84.972,2.266,8128.286965,22.96884969
2574.75,84.814,2.273,8168.585375,22.86281167
2574.875,84.64,2.278,8203.383743,22.74518635
2575,84.363,2.283,8248.38377,22.55512963
2575.125,83.969,2.286,8297.976634,22.28096762
2575.25,83.335,2.288,8368.421432,21.83135594
